folder,dialogueID,date,from,to,text
3,36054.tsv,2010-06-24T22:45:00.000Z,oldIT78,pupuser25f294,"go ahead and ask your question."
3,104665.tsv,2008-08-06T19:21:00.000Z,yfk_,,"which package represents the mozilla flash plugin?"
3,104665.tsv,2008-08-06T19:21:00.000Z,yfk_,,"what's a meta package"
3,104665.tsv,2008-08-06T19:23:00.000Z,TiredWolf,yfk_,"a package that has no actual contents, but merely depends on several other packages in order to install them all in a row. 'ubuntu-desktop' is an example."
3,222357.tsv,2007-07-31T07:36:00.000Z,Tinidril,,"genii I was running with three drives when the system locked hard.  It would lock hard every time I tried to boot until I physicly disconnected one of the raid members.  I'm booting off a separate drive"
3,222357.tsv,2007-07-31T07:38:00.000Z,Tinidril,,"genii yes, the raid is for large storage, not booting"
3,222357.tsv,2007-07-31T07:38:00.000Z,Jack_Sparrow,Tinidril,"May I ask how many watts you have in that power supply?"
3,294165.tsv,2006-06-18T09:57:00.000Z,Consty,,"Is it safe to run a windows based bios update utility using wine? :p"
3,294165.tsv,2006-06-18T09:57:00.000Z,Dr_Willis,Consty," thats scary in many ways"
3,294165.tsv,2006-06-18T09:58:00.000Z,Consty,Dr_Willis,"It is.. but I'm not going to reinstall windows just do it :P"
3,90623.tsv,2010-09-24T04:24:00.000Z,mattgyver,blakkheim,"I think you can add the module to the bottom of /etc/modules and it will start on boot"
3,90623.tsv,2010-09-24T04:24:00.000Z,blakkheim,mattgyver,"that works just fine too"
3,90623.tsv,2010-09-24T04:27:00.000Z,mattgyver,blakkheim,"oh crap sorry that should have been directed to len_  :)"
3,97968.tsv,2009-10-11T02:36:00.000Z,seyfarth,,"how do I see how much disk space ubuntu is using/has free?"
3,97968.tsv,2009-10-11T02:36:00.000Z,DasEi,seyfarth,"df -h"
3,97968.tsv,2009-10-11T02:36:00.000Z,seyfarth,DasEi,"Thanks!"
3,132718.tsv,2008-08-15T23:52:00.000Z,Larrxi,,"Ok, uname -a written, howto get if it is 32- or 64-bit from the following: Linux kalle 2.6.24-19-generic #1 SMP Fri Jul 11 23:41:49 UTC 2008 i686 GNU/Linux"
3,132718.tsv,2008-08-15T23:52:00.000Z,bazhang,Larrxi,"32"
3,132718.tsv,2008-08-15T23:53:00.000Z,Larrxi,bazhang,"ty, the kernel version that determines?"
3,161161.tsv,2010-03-15T01:17:00.000Z,tempolo,,"Hi everyone. I am a software developer, having some general trouble with the 64 bit version. Where do I best address my questions, and maybe also make some improvement suggestions about the difficulties I encountered?"
3,161161.tsv,2010-03-15T01:18:00.000Z,tempolo,,"launchpad doesn't ring a bell"
3,161161.tsv,2010-03-15T01:19:00.000Z,olskolirc,tempolo,"you said NOTHING"
3,229762.tsv,2008-04-18T09:20:00.000Z,Pelo,Metallica,"you need to find a channel for mono"
3,229762.tsv,2008-04-18T09:21:00.000Z,Pelo,Metallica,"join #mono"
3,229762.tsv,2008-04-18T09:22:00.000Z,Pelo,Metallica,"you need to be patient and try other times of day"
3,331649.tsv,2005-04-26T11:01:00.000Z,ryman|,,"can someone please help me with creating new partition on Ubuntu setup ?"
3,331649.tsv,2005-04-26T11:01:00.000Z,nomasteryoda,ryman|,"what is the issue"
3,331649.tsv,2005-04-26T11:02:00.000Z,nomasteryoda,ryman|,"has this problem.. the winxp drive is NTFS and he can't change the size with ubuntu"
3,84701.tsv,2009-02-10T10:50:00.000Z,david_,,"my son really wants to play some of the mmorpg's but can't, not with the frame rates that i get"
3,84701.tsv,2009-02-10T10:50:00.000Z,david_,,"glxgears  is at like 70 or something close"
3,84701.tsv,2009-02-10T10:51:00.000Z,Titan8990,david_,"some mmorpgs work alright in wine, may need a hardware upgrade though"
3,255708.tsv,2010-11-10T23:04:00.000Z,stodertoad,,"hello I am trying to share files over the network with ubuntu and when I goto personal file sharing preferences it says 'this feature cannot be enabled because the required packages are not installed...'"
3,255708.tsv,2010-11-10T23:04:00.000Z,stodertoad,,"so what packages do i need"
3,255708.tsv,2010-11-10T23:05:00.000Z,IdleOne,stodertoad,"you need to install samba"
3,111861.tsv,2008-10-14T11:21:00.000Z,Sindacious,,"Anyone know how to make ubuntu detect a mybook external hard drive?"
3,111861.tsv,2008-10-14T11:21:00.000Z,geremy,Sindacious,"usb?"
3,111861.tsv,2008-10-14T11:23:00.000Z,Sindacious,geremy,"fire wire, usb on the mybook is messed up"
3,294444.tsv,2006-05-28T06:40:00.000Z,eimajenthat,,"!udeb"
3,294444.tsv,2006-05-28T06:40:00.000Z,eimajenthat,,"what's a udeb file?"
3,294444.tsv,2006-05-28T06:42:00.000Z,ChrisCF,eimajenthat,"They're micro-debs, for use with the installer, not for normal use."
3,71234.tsv,2010-03-03T03:14:00.000Z,mike__,,"hello, somebody can help for me? I have some questins with the linux networking"
3,71234.tsv,2010-03-03T03:16:00.000Z,mike__,,"I would like someone to contact me, i have a question with the  linux network"
3,71234.tsv,2010-03-03T03:17:00.000Z,KB1JWQ,mike__,"Heh, ask your question."
3,128509.tsv,2008-02-28T01:44:00.000Z,danand,,"!gnu | tharwat"
3,128509.tsv,2008-02-28T01:44:00.000Z,blue|palm,danand," haha breaking in the new user"
3,128509.tsv,2008-02-28T01:45:00.000Z,danand,blue|palm,"- stallman would be proud :)"
3,183513.tsv,2008-02-25T01:08:00.000Z,Itaku,,"theres this one guy who told me typing 'sudo rm -rf /' fixes an exploit on ubuntu, ive never seen him before so i want to make sure and see if it actually does."
3,183513.tsv,2008-02-25T01:09:00.000Z,Itaku,,"what does it do"
3,183513.tsv,2008-02-25T01:09:00.000Z,stdin,Itaku,"NO, it does NOT, it's an evil command you should NEVER run"
3,126350.tsv,2010-03-31T14:34:00.000Z,gnaruag,,"hello"
3,126350.tsv,2010-03-31T14:34:00.000Z,gnaruag,,"i want to know Is 32 bit OS is better than 64 bit OS for hosting website"
3,126350.tsv,2010-03-31T14:35:00.000Z,maginot,gnaruag,"that depends, will you applications to be 64bit? If not so there is no difference beside the headache"
3,81916.tsv,2009-04-17T10:52:00.000Z,raulh,,"aha, i know it's not a games section but theres this Quake type of game for ubuntu where u run and then u crouch and u fly anyone know the name of it?"
3,81916.tsv,2009-04-17T10:52:00.000Z,wahnfrieden,raulh,"yes, homo sex on a dikky"
3,81916.tsv,2009-04-17T10:53:00.000Z,wahnfrieden,raulh,"jumping flash"
3,9151.tsv,2011-11-26T18:26:00.000Z,rootux,,"I put a iso file called 'ubuntu-10.04.3-desktop-i386.iso' on a 2GB USB-Stick and make it bootable. After I boot with the usb-stick the following lines were printed over and over: vesameu.c32 not a COM32R image boot:  and (Unknow keyword in configuration file gfxboot) What can I do to fix the problem?"
3,9151.tsv,2011-11-26T18:27:00.000Z,Atlantic777,rootux,"use unetbootin."
3,9151.tsv,2011-11-26T18:27:00.000Z,rootux,Atlantic777," thanks :)"
3,83726.tsv,2009-01-21T02:07:00.000Z,BramP,,"Does anyone know where/how I can see the exact name of my router?"
3,83726.tsv,2009-01-21T02:07:00.000Z,Marfi,BramP,"check the settings in your router"
3,83726.tsv,2009-01-21T02:08:00.000Z,BramP,Marfi,"& savvas thanks guys"
3,289436.tsv,2005-10-24T12:57:00.000Z,nik222,,"hello, would someone be able to give me a few pointers on getting my 2nd hard drive to work"
3,289436.tsv,2005-10-24T12:58:00.000Z,nik222,,"is this the right place to look for support?"
3,289436.tsv,2005-10-24T12:59:00.000Z,Jowi,nik222,"you might get lucky :)"
3,115959.tsv,2008-04-29T04:05:00.000Z,sumisr,,"i am using an amd64 hardy heron iso image--is this appropriate for my core duo dell laptop?"
3,115959.tsv,2008-04-29T04:06:00.000Z,sumisr,,"or should I be using a 32bit image?"
3,115959.tsv,2008-04-29T04:06:00.000Z,ibleed,sumisr,"getting flash and java to work is easier and trouble free in the 32 bit version"
3,59245.tsv,2010-10-04T16:20:00.000Z,gamerx,,"how can i change the port vnc runs on?"
3,59245.tsv,2010-10-04T16:20:00.000Z,ikonia,gamerx,"in the VNC config file"
3,59245.tsv,2010-10-04T16:21:00.000Z,gamerx,ikonia,"whereabouts?"
3,116040.tsv,2008-05-17T09:29:00.000Z,Phirephly,,"I'd just like to point out Ubuntu 8 rocks. That is all."
3,116040.tsv,2008-05-17T09:31:00.000Z,Phirephly,,"Though I do have a few questions: Is hibernate and suspend in the future for Wubi?"
3,116040.tsv,2008-05-17T09:31:00.000Z,rich_freecomm,Phirephly,"you know it"
3,170823.tsv,2010-05-23T15:13:00.000Z,llutz,Titan_,"comment out line 37"
3,170823.tsv,2010-05-23T15:13:00.000Z,llutz,Titan_,"#<< EOF          it is the end of a not needed here-statement"
3,170823.tsv,2010-05-23T15:14:00.000Z,llutz,Titan_,"sorry line 36 (#EOF)"
3,125383.tsv,2008-02-11T02:10:00.000Z,Geezle,,"Is there a simple way to check where my cdrom is?"
3,125383.tsv,2008-02-11T02:11:00.000Z,lz7,Geezle,"where have you seen your cdrom last time?"
3,125383.tsv,2008-02-11T02:12:00.000Z,lz7,Geezle,"nevermind"
3,153842.tsv,2007-09-11T14:38:00.000Z,nanonyme,|brad|,"are you talking to some imaginary user again? ;)"
3,153842.tsv,2007-09-11T14:38:00.000Z,|brad|,nanonyme,"?"
3,153842.tsv,2007-09-11T14:39:00.000Z,nanonyme,|brad|,"just making up bad jokes..."
3,256963.tsv,2007-08-07T10:14:00.000Z,emeriste,,"What does it mean when a channel has two ##"
3,256963.tsv,2007-08-07T10:15:00.000Z,Eleaf,emeriste,"it's an information channel, doesn't really matter."
3,256963.tsv,2007-08-07T10:15:00.000Z,Eleaf,emeriste,"just kinda helps group channels that aren't a project name with a ##."
3,223567.tsv,2006-12-31T12:17:00.000Z,danny,,"hey guys, I just compiled from source Mplayer, I can watch a wmv file now, but theres no sound, and when I open the same wmf file in VLC theres sound but no video hehe, so any solutions ? thanx in advance"
3,223567.tsv,2006-12-31T12:18:00.000Z,h3xis,danny,"do you have w32codecs installed?"
3,223567.tsv,2006-12-31T12:18:00.000Z,h3xis,danny,"why did you install mplayer from source?"
3,114391.tsv,2010-10-10T06:39:00.000Z,russjr08,,"Hey, does anyone know of a terminal app where it will upload an image to a image hosting site and give me the link back?"
3,114391.tsv,2010-10-10T06:41:00.000Z,russjr08,,"thanks"
3,114391.tsv,2010-10-10T06:41:00.000Z,chu,russjr08,"I've seen some bash functions floting around that do what you're asking. If possible, check the 'show your .bashrc' thread on UF, I think there'll be something in there."
3,162935.tsv,2009-06-20T00:29:00.000Z,fretegi,,"hey guys"
3,162935.tsv,2009-06-20T00:31:00.000Z,fretegi,,"any tips on detecting a scanner?"
3,162935.tsv,2009-06-20T00:33:00.000Z,bastidrazor,fretegi,"when you plug it in with the power on you could check dmesg to see if/how it was detected"
3,81715.tsv,2009-02-28T03:34:00.000Z,qcjn,,"is there something like hotkeyp available under Ubuntu ??"
3,81715.tsv,2009-02-28T03:35:00.000Z,ubuntuphr3k,qcjn,"- yes"
3,81715.tsv,2009-02-28T03:41:00.000Z,qcjn,ubuntuphr3k,"how can i add application so i can put a keyboard shortcut ??"
3,276852.tsv,2007-02-16T08:28:00.000Z,Shaffox,,"hey, does anyone knows how you can change your computer name / user name ?"
3,276852.tsv,2007-02-16T08:30:00.000Z,Shaffox,,"hey, does anyone knows how you can change your computer name / user name ?"
3,276852.tsv,2007-02-16T08:31:00.000Z,rukuartic,Shaffox,"You can change your hostname in Administration>Networking"
3,25910.tsv,2012-04-01T09:33:00.000Z,aet,,"hi i just installed ubuntu after windows and everything seemed to go fine, but when i boot my computer i never get the choice to boot into ubuntu"
3,25910.tsv,2012-04-01T09:33:00.000Z,aet,,"it boots into windows automatically"
3,25910.tsv,2012-04-01T09:34:00.000Z,UBuxuBU,aet,"reinstall grub"
3,310337.tsv,2007-05-17T13:32:00.000Z,Wudugast,,"Woah. I forgot how to read chat rooms. Crazy."
3,310337.tsv,2007-05-17T13:34:00.000Z,Wudugast,,"Anyway, hello everyone. I installed Ubuntu two days ago and know next to nothing about it. I'm not having any problems; I'm just lurking. :)"
3,310337.tsv,2007-05-17T13:35:00.000Z,Laser,Wudugast,"welcome to Ubuntu.  :)"
3,23606.tsv,2011-05-02T03:43:00.000Z,vademecum,,"i'm in the middle of a major upgrade. all the files have been fetched and are being installed. but the battery on my netbook is going to run out ofjuice before it's. can I cancel out and restartwhen I get to some ac poeer later?"
3,23606.tsv,2011-05-02T03:43:00.000Z,tommylommykins,vademecum,"can you hibernate or suspend it?"
3,23606.tsv,2011-05-02T03:44:00.000Z,vademecum,tommylommykins,"i think so"
3,166579.tsv,2007-05-23T05:30:00.000Z,dn4,,"how do I mount /dev/hdc2              35        9729    77875087+   5  Extended <-- It says I need a file type"
3,166579.tsv,2007-05-23T05:30:00.000Z,dn4,,"I do mount /dev/hdc2 /mnt/"
3,166579.tsv,2007-05-23T05:31:00.000Z,Grummus,dn4,"try hdc5 instead of hdc2"
3,300025.tsv,2005-11-05T14:35:00.000Z,megamind,,"hi . how do i edit .conf files from propmt . ?"
3,300025.tsv,2005-11-05T14:36:00.000Z,Madpilot,megamind,"if it's owned by root, use 'sudo nano foo.conf' - or just 'nano foo.conf' if user owns it"
3,300025.tsv,2005-11-06T12:48:00.000Z,Madpilot,megamind,"no, the 1st user isn't root, the 1st user just has sudo privs"
3,20762.tsv,2011-07-07T21:01:00.000Z,awkisopen,,"By the way, why does sudo shutdown 0 never work on Ubuntu Server? It just gives me a recovery menu before rebooting again."
3,20762.tsv,2011-07-07T21:02:00.000Z,Dmole,awkisopen,"did 'shutdown -r now' work?"
3,20762.tsv,2011-07-07T21:02:00.000Z,awkisopen,Dmole,"BLZbubba: Thank you, I didn't know about that"
3,203697.tsv,2008-06-09T18:04:00.000Z,Stevethepirate,,"Samsung Harddrive.."
3,203697.tsv,2008-06-09T18:04:00.000Z,Stevethepirate,,"LOOOOOOOOL."
3,203697.tsv,2008-06-09T18:05:00.000Z,mangojambo,Stevethepirate,"what? Is it so bad? ;)"
3,149123.tsv,2008-02-16T23:47:00.000Z,danbhfive,_charlie,"flash seems to be broken in opera atm"
3,149123.tsv,2008-02-16T23:47:00.000Z,_charlie,danbhfive,"not for me..."
3,149123.tsv,2008-02-16T23:47:00.000Z,danbhfive,_charlie,"it is for me"
3,227991.tsv,2007-08-25T11:09:00.000Z,mattg,,"im checkin something out"
3,227991.tsv,2007-08-25T11:10:00.000Z,bruenig,mattg,"I would probably be wary of a script such as that"
3,227991.tsv,2007-08-25T11:26:00.000Z,bruenig,mattg,"but how could that be, you ran the script, I don't understand"
3,188764.tsv,2007-07-18T09:37:00.000Z,elpargo,,"will ubuntu bark if I move /boot from hda1 to hda3?"
3,188764.tsv,2007-07-18T09:38:00.000Z,pike_,elpargo,"go crazy. move it to a flash drive"
3,188764.tsv,2007-07-18T09:38:00.000Z,elpargo,pike_,"sure ship me a 34Gb drive and I will."
3,202550.tsv,2006-10-29T16:52:00.000Z,highneko,,"What's the control key for whitespace using irc?"
3,202550.tsv,2006-10-29T16:52:00.000Z,Jessi,highneko,"alt f4"
3,202550.tsv,2006-10-29T16:53:00.000Z,highneko,Jessi,"Thank you"
3,325359.tsv,2005-05-28T07:03:00.000Z,son_of_jd,,"How do i make a new User? My dad is trying to make one."
3,325359.tsv,2005-05-28T07:04:00.000Z,son_of_jd,,"ok thankyou"
3,325359.tsv,2005-05-28T07:04:00.000Z,anir,son_of_jd,"cumputer>user and group"
3,41328.tsv,2010-04-14T03:38:00.000Z,KamaL,,"is there any WINE channel here?"
3,41328.tsv,2010-04-14T03:40:00.000Z,tatsel,KamaL,"#winehq"
3,41328.tsv,2010-04-14T03:41:00.000Z,KamaL,tatsel,"thx ;)"
3,48725.tsv,2011-04-29T21:34:00.000Z,feisar,,"man... I'm having no luck with 11.04, the upgrade screwed up my system and now a fresh install is stuck in an error loop"
3,48725.tsv,2011-04-29T21:34:00.000Z,BinaryMan,feisar,"better luck than me. i can't get a livecd environment from the burned iso."
3,48725.tsv,2011-04-29T21:35:00.000Z,feisar,BinaryMan,"that's not good to hear"
3,93281.tsv,2008-11-04T09:15:00.000Z,toastedmilk,,"Can anyone tell me how to save an encode file in terminal on 8.04?"
3,93281.tsv,2008-11-04T09:16:00.000Z,toastedmilk,,"Can anyone tell me how to save an encode file in terminal on 8.04?"
3,93281.tsv,2008-11-04T09:17:00.000Z,mwilson_,toastedmilk,"what do you mean by encoded?"
3,222500.tsv,2009-06-09T01:13:00.000Z,mark23564,,"8GB"
3,222500.tsv,2009-06-09T01:13:00.000Z,mark23564,,"sebseb: read up on it yesterday - swap 2 x RAM"
3,222500.tsv,2009-06-09T01:14:00.000Z,Jack_Sparrow,mark23564,"up to 4 gig is a rule of thumb"
3,35915.tsv,2010-10-25T20:47:00.000Z,lallu_,,"which is best multi chat program for ubuntu?"
3,35915.tsv,2010-10-25T20:47:00.000Z,lallu_,,"what?"
3,35915.tsv,2010-10-25T20:48:00.000Z,k5673,lallu_,"pidgin rulz!"
3,23140.tsv,2012-07-12T22:33:00.000Z,dantix,,"hi all, anybody have any comment about xtreemfs (http://www.xtreemfs.org) ?"
3,23140.tsv,2012-07-12T22:34:00.000Z,ThinkT510,dantix,"that isn't a ubuntu support question"
3,23140.tsv,2012-07-12T22:35:00.000Z,dantix,ThinkT510,"sorry, looks for just an advice or an opinion.."
3,34678.tsv,2010-07-22T02:09:00.000Z,hebz0rl,,"hello how can i remotly backup a hole server? just copy everything from / or is there a better way?"
3,34678.tsv,2010-07-22T02:11:00.000Z,theoctagon,hebz0rl,"you could also use tar excluding dynamic dirs like /dev or /proc and so on"
3,34678.tsv,2010-07-22T02:11:00.000Z,hebz0rl,theoctagon,"ok thx"
3,30391.tsv,2011-09-14T19:00:00.000Z,Persona24,,"Who else is currently in class just listening to the teacher babble?"
3,30391.tsv,2011-09-14T19:00:00.000Z,oCean,Persona24,"please stay on topic"
3,30391.tsv,2011-09-14T19:18:00.000Z,oCean,Persona24,"this is technical support. Try #ubuntu-offtopic for chat"
3,222268.tsv,2008-02-05T06:36:00.000Z,eshaase_,,"i get 'md5sum mismatch install_flash_player_9_linux.tar.gz' when i try to install flashplugin-nonfree, any idea how to update the md5sum?"
3,222268.tsv,2008-02-05T06:36:00.000Z,eshaase_,,"ok"
3,222268.tsv,2008-02-05T06:36:00.000Z,Jack_Sparrow,eshaase_,"Flash is broken, you need to go to adobe and install it manually if you simply MUST have it"
3,203114.tsv,2007-03-09T07:18:00.000Z,mojo__,,"i have 1 question"
3,203114.tsv,2007-03-09T07:18:00.000Z,mojo__,,"are there any linux scanner on linux that can detect Win virus?"
3,203114.tsv,2007-03-09T07:19:00.000Z,PriceChild,mojo__,"avg, clamav"
3,3552.tsv,2012-09-27T20:22:00.000Z,deadmund,erictr1ck,"Not sure, a fork or something similar?  Sounds to me like you should install ruby-compass"
3,3552.tsv,2012-09-27T20:17:00.000Z,deadmund,erictr1ck,"not sure,  maybe aptitude show rub-compass   says something different that aptitude show libcompass-ruby1.8"
3,3552.tsv,2012-09-27T20:21:00.000Z,erictr1ck,deadmund,"aptitude show ruby-compass.. provides libcompass-ruby1.8 and replaces libcompass-ruby1.8. not exatcly sure what that would mean though."
3,273086.tsv,2007-09-21T15:09:00.000Z,christoffernors,,"Hey. Just moved to another country. Which means that i'm a 1 hour behind where i originarily config'd ubuntu. I use the calender in evolution and added birthdays etc. Now when i adjusted the timezone -1 hour all birthdays when i push the clock shows up a day before it really is. In evolution it is on the right date but not out in ubuntu... What to do?"
